task_id,arrival_time,task_type,cpu_demand,gpu_demand,memory_demand,bandwidth_demand,token_amount,deadline,priority,migratable,migration_cost_weight,migration_delay_penalty
j442860,1,delay_tolerant,1.3383,0.0,10.0667,0.5,0.0,6,2,True,1.0,0.05
j442860,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,7,2,False,1.0,0.0
j443540,1,token_batch,1.475,1.4449,11.0,0.5,4257.148,6,1,True,1.0,0.1884
j444111,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j444111,1,token_batch,1.475,0.9794,11.0,0.5,4153.594,6,1,True,1.0,0.1264
j445553,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,7,2,False,1.0,0.0
j446400,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j446439,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,9,2,True,1.0,0.067
j446595,1,token_batch,1.885,0.0,13.8,0.5,4725.263,8,1,True,1.0,0.191
j446703,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,5,2,True,1.0,0.0987
j447049,1,delay_tolerant,0.9283,0.0,7.7333,0.5,0.0,9,2,False,1.0,0.0
j44784,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,8,2,True,1.0,0.05
j44784,1,token_batch,1.475,0.5925,11.0,0.5,4131.875,5,1,False,1.0,0.0
j448029,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,5,2,True,1.0,0.05
j448029,1,token_batch,1.475,1.3856,11.0,0.5,3805.552,5,1,False,1.0,0.0
j44808,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,4,2,True,1.0,0.05
j448490,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j449043,1,token_batch,2.09,0.6459,15.2,0.5,4703.492,8,1,True,1.0,0.05
j44938,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,6,2,False,1.0,0.0
j450026,1,token_batch,1.475,1.2762,11.0,0.5,4142.589,8,1,False,1.0,0.0
j451969,1,delay_tolerant,0.7233,0.3393,7.7333,0.5,0.0,7,2,False,1.0,0.0
j452975,1,token_batch,1.475,0.9908,11.0,0.5,3439.351,8,1,True,1.0,0.1887
j454977,1,token_batch,1.475,0.0,11.0,0.5,4471.643,5,1,False,1.0,0.0
j456113,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,9,2,False,1.0,0.0
j456113,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,8,2,False,1.0,0.0
j456113,1,delay_tolerant,1.2017,0.0,9.1333,0.5,0.0,9,2,False,1.0,0.0
j456966,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j456966,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,6,2,False,1.0,0.0
j457405,1,token_batch,1.475,0.0,11.0,0.5,4327.166,5,1,True,1.0,0.1915
j457405,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,4,2,True,1.0,0.05
j457821,1,token_batch,2.5,1.209,18.0,0.5,5591.325,8,1,True,1.0,0.134
j457821,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,8,2,False,1.0,0.0
j457821,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j457821,1,delay_tolerant,0.5183,0.2591,7.7333,0.5,0.0,4,2,False,1.0,0.0
j457821,1,token_batch,2.5,0.0,18.0,0.5,4551.765,8,1,False,1.0,0.0
j457821,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,9,2,True,1.0,0.05
j457821,1,token_batch,2.1583,1.0584,15.6667,0.5,5434.721,5,1,True,1.0,0.05
j457821,1,token_batch,2.5,0.9978,18.0,0.5,5332.491,5,1,False,1.0,0.0
j457821,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j458411,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,4,2,False,1.0,0.0
j45877,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,7,2,True,1.0,0.05
j460445,1,token_batch,2.5,1.2985,18.0,0.5,4715.906,9,1,True,1.0,0.1768
j462207,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j463149,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j463629,1,token_batch,1.475,1.1289,11.0,0.5,4408.434,9,1,True,1.0,0.1731
j463879,1,delay_tolerant,1.2017,0.0,9.1333,0.5,0.0,4,2,False,1.0,0.0
j463879,1,token_batch,2.5,0.5499,18.0,0.5,5043.127,8,1,False,1.0,0.0
j463879,1,token_batch,2.5,0.0,18.0,0.5,5301.336,7,1,False,1.0,0.0
j464217,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j464217,1,delay_tolerant,1.3383,0.3173,10.0667,0.5,0.0,9,2,False,1.0,0.0
j464217,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,8,2,True,1.0,0.05
j465647,1,token_batch,1.475,1.434,11.0,0.5,4365.031,9,1,True,1.0,0.0963
j465647,1,delay_tolerant,1.27,0.0,9.6,0.5,0.0,9,2,True,1.0,0.05
j468114,1,delay_tolerant,0.9283,0.0,7.7333,0.5,0.0,5,2,False,1.0,0.0
j46903,1,token_batch,1.475,0.0,11.0,0.5,4262.128,9,1,False,1.0,0.0
j471807,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j473876,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j474802,1,token_batch,1.475,0.8826,11.0,0.5,4094.36,9,1,False,1.0,0.0
j476840,1,token_batch,1.475,0.7617,11.0,0.5,3848.55,6,1,True,1.0,0.1933
j477041,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0892
j47942,1,token_batch,2.5,0.0,18.0,0.5,4631.555,8,1,False,1.0,0.0
j480546,1,token_batch,1.475,1.1606,11.0,0.5,4034.625,8,1,True,1.0,0.1506
j480809,1,token_batch,1.475,0.5554,11.0,0.5,3947.326,5,1,True,1.0,0.05
j480809,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,4,2,True,1.0,0.05
j481116,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j481116,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,6,2,True,1.0,0.05
j483003,1,token_batch,1.475,0.4775,11.0,0.5,4117.451,5,1,True,1.0,0.05
j483728,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,6,2,False,1.0,0.0
j483728,1,token_batch,1.475,0.7917,11.0,0.5,3784.232,7,1,True,1.0,0.05
j483728,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,7,2,True,1.0,0.0365
j483728,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,6,2,True,1.0,0.05
j485059,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,6,2,False,1.0,0.0
j48940,1,delay_tolerant,0.9967,0.5604,7.7333,0.5,0.0,5,2,True,1.0,0.05
j492901,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0456
j495558,1,token_batch,1.475,0.0,11.0,0.5,4038.656,5,1,True,1.0,0.169
j496029,1,token_batch,1.475,0.8058,11.0,0.5,3960.736,7,1,True,1.0,0.1604
j497283,1,token_batch,1.475,1.2916,11.0,0.5,4275.536,7,1,True,1.0,0.1862
j497283,1,delay_tolerant,1.4067,0.5761,10.5333,0.5,0.0,8,2,True,1.0,0.05
j49797,1,delay_tolerant,1.27,0.0,9.6,0.5,0.0,8,2,False,1.0,0.0
j49797,1,token_batch,2.5,0.5054,18.0,0.5,5344.536,7,1,True,1.0,0.05
j49809,1,delay_tolerant,1.4067,0.4913,10.5333,0.5,0.0,6,2,True,1.0,0.05
j499810,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,6,2,True,1.0,0.044
j499810,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,5,2,True,1.0,0.0905
j499875,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,6,2,False,1.0,0.0
j499944,1,token_batch,1.475,1.379,11.0,0.5,4172.361,9,1,True,1.0,0.05
j499944,1,token_batch,1.475,0.809,11.0,0.5,4214.201,9,1,True,1.0,0.05
j503854,1,token_batch,1.475,0.9153,11.0,0.5,3611.069,5,1,True,1.0,0.05
j504365,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,8,2,False,1.0,0.0
j504365,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,9,2,True,1.0,0.05
j504442,1,token_batch,1.475,0.6983,11.0,0.5,4555.032,5,1,True,1.0,0.05
j504815,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,5,2,False,1.0,0.0
j505467,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j506366,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j508058,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j511577,1,delay_tolerant,0.9283,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j512358,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,5,2,True,1.0,0.035
j515828,1,token_batch,1.475,1.3835,11.0,0.5,3785.389,8,1,False,1.0,0.0
j516776,1,delay_tolerant,1.2017,0.0,9.1333,0.5,0.0,4,2,False,1.0,0.0
j518490,1,token_batch,1.475,0.9212,11.0,0.5,4473.327,9,1,False,1.0,0.0
j518749,1,token_batch,1.475,0.0,11.0,0.5,4123.036,6,1,True,1.0,0.1936
j519199,1,token_batch,2.5,0.8251,18.0,0.5,5277.373,9,1,False,1.0,0.0
j519199,1,delay_tolerant,1.2017,0.0,9.1333,0.5,0.0,9,2,False,1.0,0.0
j519817,1,delay_tolerant,0.9283,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0864
j520269,1,token_batch,1.475,0.6809,11.0,0.5,3500.485,5,1,True,1.0,0.05
j522585,1,token_batch,1.475,0.0,11.0,0.5,3821.121,7,1,False,1.0,0.0
j523055,1,token_batch,1.475,0.0,11.0,0.5,3686.043,8,1,False,1.0,0.0
j524558,1,token_batch,1.475,0.8741,11.0,0.5,4347.595,6,1,True,1.0,0.168
j525714,1,token_batch,1.475,1.4177,11.0,0.5,4548.321,9,1,False,1.0,0.0
j525742,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j525742,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,4,2,False,1.0,0.0
j525742,1,token_batch,1.7483,0.6992,12.8667,0.5,4156.659,5,1,True,1.0,0.05
j525742,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0496
j526224,1,token_batch,1.475,0.0,11.0,0.5,3718.342,6,1,True,1.0,0.1181
j527557,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,4,2,False,1.0,0.0
j528223,1,token_batch,2.5,0.0,18.0,0.5,5313.871,9,1,True,1.0,0.1748
j529668,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,6,2,True,1.0,0.0253
j53167,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j533299,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,6,2,True,1.0,0.05
j533859,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0988
j534267,1,token_batch,1.475,0.0,11.0,0.5,4528.344,5,1,False,1.0,0.0
j534595,1,token_batch,1.475,1.0077,11.0,0.5,4205.322,8,1,False,1.0,0.0
j535294,1,token_batch,1.475,1.2651,11.0,0.5,4000.385,5,1,True,1.0,0.05
j535936,1,delay_tolerant,1.3383,0.0,10.0667,0.5,0.0,5,2,True,1.0,0.05
j535936,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,6,2,True,1.0,0.05
j536912,1,delay_tolerant,1.3383,0.0,10.0667,0.5,0.0,8,2,True,1.0,0.05
j53717,1,delay_tolerant,0.5183,0.4634,7.7333,0.5,0.0,4,2,True,1.0,0.027
j538180,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,8,2,True,1.0,0.05
j538400,1,delay_tolerant,1.2017,0.0,9.1333,0.5,0.0,5,2,False,1.0,0.0
j539287,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j539932,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,8,2,True,1.0,0.05
j540185,1,token_batch,1.475,0.7628,11.0,0.5,3734.042,6,1,False,1.0,0.0
j541488,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j541575,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,8,2,True,1.0,0.0395
j541575,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,7,2,True,1.0,0.05
j542499,1,delay_tolerant,1.27,0.0,9.6,0.5,0.0,6,2,True,1.0,0.05
j543583,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j543583,1,delay_tolerant,1.3383,0.0,10.0667,0.5,0.0,4,2,True,1.0,0.05
j543583,1,delay_tolerant,1.2017,0.0,9.1333,0.5,0.0,4,2,True,1.0,0.05
j543583,1,token_batch,1.475,0.9156,11.0,0.5,4270.352,5,1,False,1.0,0.0
j543631,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j544121,1,delay_tolerant,0.9967,0.2478,7.7333,0.5,0.0,4,2,True,1.0,0.05
j546386,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,7,2,False,1.0,0.0
j546386,1,token_batch,1.475,0.0,11.0,0.5,3635.671,7,1,False,1.0,0.0
j547147,1,token_batch,1.475,0.0,11.0,0.5,4075.849,6,1,False,1.0,0.0
j548402,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j550034,1,token_batch,1.475,1.208,11.0,0.5,4226.308,5,1,True,1.0,0.05
j550375,1,token_batch,1.475,1.4828,11.0,0.5,4624.971,9,1,True,1.0,0.05
j552130,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j552198,1,token_batch,1.475,0.0,11.0,0.5,3626.787,7,1,True,1.0,0.1305
j552738,1,delay_tolerant,1.3383,0.0,10.0667,0.5,0.0,5,2,True,1.0,0.05
j552822,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j554309,1,delay_tolerant,0.9283,0.0,7.7333,0.5,0.0,6,2,True,1.0,0.05
j55542,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,4,2,False,1.0,0.0
j555715,1,token_batch,1.475,0.0,11.0,0.5,4427.004,5,1,True,1.0,0.1325
j556240,1,token_batch,1.475,0.0,11.0,0.5,3649.47,5,1,True,1.0,0.1371
j556240,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j556255,1,token_batch,1.475,0.0,11.0,0.5,4487.894,5,1,True,1.0,0.1385
j557303,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0678
j558560,1,token_batch,2.5,0.0,18.0,0.5,5302.306,5,1,True,1.0,0.1425
j558986,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j558986,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,7,2,False,1.0,0.0
j558986,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j558986,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,9,2,False,1.0,0.0
j558986,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j558986,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,7,2,True,1.0,0.05
j559228,1,token_batch,2.5,0.6509,18.0,0.5,4440.805,5,1,True,1.0,0.1047
j559538,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j561269,1,token_batch,2.5,0.918,18.0,0.5,5272.629,9,1,True,1.0,0.0828
j561269,1,token_batch,1.885,0.6806,13.8,0.5,4910.743,9,1,True,1.0,0.05
j563363,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0586
j564391,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j565090,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j56635,1,token_batch,1.475,0.6606,11.0,0.5,4340.826,6,1,True,1.0,0.05
j566965,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,8,2,False,1.0,0.0
j567592,1,token_batch,1.475,0.6384,11.0,0.5,4013.84,9,1,True,1.0,0.05
j568315,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,8,2,False,1.0,0.0
j568605,1,token_batch,1.475,0.0,11.0,0.5,3520.618,5,1,False,1.0,0.0
j569603,1,token_batch,1.475,0.5188,11.0,0.5,3443.362,8,1,True,1.0,0.05
j569721,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,6,2,False,1.0,0.0
j569721,1,token_batch,1.5433,0.841,11.4667,0.5,5136.579,6,1,True,1.0,0.05
j570169,1,token_batch,2.5,0.9349,18.0,0.5,5202.208,9,1,False,1.0,0.0
j570169,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,7,2,True,1.0,0.0824
j571154,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j571154,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j572079,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j572699,1,token_batch,1.475,0.9778,11.0,0.5,4489.643,5,1,True,1.0,0.1488
j572699,1,delay_tolerant,0.9283,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j572894,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0922
j572894,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j572894,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j574479,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,4,2,False,1.0,0.0
j574871,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j575317,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,6,2,True,1.0,0.05
j578126,1,token_batch,1.475,0.9693,11.0,0.5,3683.541,5,1,False,1.0,0.0
j579553,1,token_batch,2.5,0.0,18.0,0.5,5406.69,5,1,False,1.0,0.0
j579553,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,6,2,False,1.0,0.0
j579906,1,delay_tolerant,1.3383,0.0,10.0667,0.5,0.0,8,2,True,1.0,0.052
j580031,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j580061,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,5,2,True,1.0,0.0265
j581333,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j581333,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j583668,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,8,2,False,1.0,0.0
j584340,1,token_batch,1.475,1.1877,11.0,0.5,3813.437,9,1,True,1.0,0.05
j584582,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j586022,1,delay_sensitive,1.4067,0.0,10.5333,0.5,0.0,2,3,False,1.0,0.0
j587877,1,delay_sensitive,0.5183,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j588096,1,delay_tolerant,0.5183,0.5664,7.7333,0.5,0.0,4,2,True,1.0,0.05
j59260,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0519
j593262,1,delay_sensitive,0.5867,0.0,7.7333,0.5,0.0,2,3,False,1.0,0.0
j593262,1,token_batch,2.0217,0.5338,14.7333,0.5,5391.452,5,1,False,1.0,0.0
j594932,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j595495,1,token_batch,1.475,1.2535,11.0,0.5,3808.446,5,1,True,1.0,0.05
j595495,1,delay_tolerant,0.7233,0.2942,7.7333,0.5,0.0,4,2,True,1.0,0.0795
j595727,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j596114,1,token_batch,1.475,0.482,11.0,0.5,3857.21,7,1,False,1.0,0.0
j596596,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,6,2,False,1.0,0.0
j596812,1,token_batch,1.475,0.0,11.0,0.5,3920.345,6,1,False,1.0,0.0
j597613,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,4,2,False,1.0,0.0
j599186,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,6,2,True,1.0,0.05
j599186,1,delay_tolerant,1.3383,0.0,10.0667,0.5,0.0,6,2,True,1.0,0.0955
j600071,1,token_batch,1.475,0.4939,11.0,0.5,4303.029,5,1,True,1.0,0.05
j600119,1,token_batch,1.475,1.1664,11.0,0.5,3427.661,6,1,False,1.0,0.0
j600194,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,7,2,True,1.0,0.077
j604780,1,token_batch,1.475,0.0,11.0,0.5,3961.638,7,1,True,1.0,0.1897
j607187,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0781
j608403,1,token_batch,1.475,1.363,11.0,0.5,4416.06,6,1,True,1.0,0.05
j608403,1,token_batch,1.475,1.4903,11.0,0.5,3454.5,6,1,True,1.0,0.05
j608671,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j609007,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,7,2,False,1.0,0.0
j609505,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j611166,1,token_batch,1.475,1.0628,11.0,0.5,4129.495,7,1,True,1.0,0.05
j611247,1,delay_tolerant,0.9283,0.0,7.7333,0.5,0.0,6,2,True,1.0,0.0986
j611652,1,delay_tolerant,0.9283,0.0,7.7333,0.5,0.0,7,2,False,1.0,0.0
j611880,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j611880,1,token_batch,1.6117,0.8941,11.9333,0.5,4094.918,5,1,False,1.0,0.0
j61244,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,7,2,False,1.0,0.0
j61244,1,delay_tolerant,1.065,0.0,8.2,0.5,0.0,7,2,False,1.0,0.0
j61658,1,delay_tolerant,0.5183,0.2033,7.7333,0.5,0.0,4,2,True,1.0,0.0853
j617858,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,5,2,True,1.0,0.05
j617858,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j620173,1,token_batch,1.475,0.9917,11.0,0.5,4439.497,5,1,True,1.0,0.1671
j620394,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,7,2,False,1.0,0.0
j620394,1,token_batch,1.475,0.5153,11.0,0.5,3598.563,7,1,True,1.0,0.1519
j62402,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j624694,1,delay_tolerant,1.27,0.0,9.6,0.5,0.0,7,2,False,1.0,0.0
j626113,1,token_batch,1.475,0.0,11.0,0.5,4092.383,9,1,True,1.0,0.1208
j627965,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j629244,1,token_batch,1.475,1.1951,11.0,0.5,3633.146,8,1,True,1.0,0.1789
j629244,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,7,2,True,1.0,0.05
j629958,1,token_batch,1.475,0.0,11.0,0.5,4505.862,6,1,True,1.0,0.1496
j629990,1,delay_tolerant,0.7917,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j630271,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j630271,1,delay_tolerant,1.3383,0.0,10.0667,0.5,0.0,4,2,True,1.0,0.0832
j631043,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,6,2,False,1.0,0.0
j631043,1,token_batch,1.475,1.1748,11.0,0.5,4339.098,6,1,False,1.0,0.0
j631681,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,7,2,False,1.0,0.0
j631719,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j63259,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j633573,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.0551
j63367,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j63367,1,delay_tolerant,1.1333,0.0,8.6667,0.5,0.0,4,2,True,1.0,0.0354
j634334,1,delay_tolerant,1.27,0.0,9.6,0.5,0.0,4,2,False,1.0,0.0
j634334,1,delay_tolerant,0.5867,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j634448,1,token_batch,1.475,1.1329,11.0,0.5,3895.905,7,1,True,1.0,0.05
j637127,1,delay_tolerant,0.5183,0.4295,7.7333,0.5,0.0,4,2,False,1.0,0.0
j638185,1,token_batch,1.475,1.0727,11.0,0.5,4128.826,9,1,False,1.0,0.0
j638185,1,token_batch,1.475,1.187,11.0,0.5,4003.708,9,1,True,1.0,0.1912
j638329,1,token_batch,1.475,1.1345,11.0,0.5,4040.353,5,1,True,1.0,0.1603
j638940,1,delay_tolerant,1.27,0.0,9.6,0.5,0.0,8,2,True,1.0,0.05
j638940,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j638940,1,token_batch,1.5433,1.217,11.4667,0.5,4428.718,5,1,False,1.0,0.0
j638940,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,9,2,True,1.0,0.05
j640409,1,token_batch,1.475,0.6703,11.0,0.5,4154.013,7,1,True,1.0,0.05
j643948,1,delay_tolerant,0.7233,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j645054,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j646329,1,delay_tolerant,0.9967,0.0,7.7333,0.5,0.0,7,2,False,1.0,0.0
j646329,1,delay_tolerant,1.2017,0.0,9.1333,0.5,0.0,7,2,True,1.0,0.0257
j646329,1,delay_tolerant,1.4067,0.0,10.5333,0.5,0.0,7,2,True,1.0,0.05
j646725,1,token_batch,1.475,0.8956,11.0,0.5,4483.205,6,1,False,1.0,0.0
j646879,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
j646911,1,delay_tolerant,0.655,0.0,7.7333,0.5,0.0,6,2,True,1.0,0.05
j64693,1,delay_tolerant,0.86,0.0,7.7333,0.5,0.0,4,2,False,1.0,0.0
j647412,1,token_batch,1.475,0.8457,11.0,0.5,4309.858,6,1,False,1.0,0.0
j648313,1,delay_tolerant,0.5183,0.0,7.7333,0.5,0.0,4,2,True,1.0,0.05
