task_id,arrival_time,task_type,cpu_demand,gpu_demand,memory_demand,bandwidth_demand,token_amount,deadline,priority,migratable,migration_cost_weight,migration_delay_penalty
j127425,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,4,2,False,1.0,0.0
j876129,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j775992,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j40235,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j319521,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j2691,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j98829,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j183865,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j739219,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j702541,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j287505,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,True,1.0,0.05
j800282,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j33333,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j838643,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j217947,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j896157,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,False,1.0,0.0
j579553,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,6,2,False,1.0,0.0
j349321,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j579715,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,4,2,True,1.0,0.05
j552738,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j912869,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j119165,1,delay_tolerant,2.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j463242,1,delay_tolerant,30.0,0.0,15.0,0.5,0.0,6,2,False,1.0,0.0
j304992,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,5,2,False,1.0,0.0
j847148,1,delay_tolerant,10.0,0.0,5.0,0.5,0.0,5,2,False,1.0,0.0
j82384,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j41240,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j30663,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j4337,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j140298,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,True,1.0,0.05
j468114,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j855224,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j180131,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j185651,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j706661,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j11074,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,False,1.0,0.0
j16524,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j191587,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j343670,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j99318,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j888861,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j500533,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j102402,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j869836,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j777567,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j30150,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j293455,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j105470,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j162561,1,delay_tolerant,2.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j297082,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j355271,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j112611,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j88857,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j343913,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,False,1.0,0.0
j165321,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j565933,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j568605,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j470153,1,delay_tolerant,10.0,0.0,5.0,0.5,0.0,5,2,False,1.0,0.0
j684823,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j669046,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j72808,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j96096,1,delay_tolerant,10.0,0.0,5.0,0.5,0.0,4,2,False,1.0,0.0
j171883,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j251703,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j483003,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j175332,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j34194,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j83367,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j767603,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j650395,1,delay_tolerant,2.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j794971,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j874283,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,4,2,True,1.0,0.05
j208689,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j796645,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j870488,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j753799,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j450056,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j672274,1,delay_sensitive,1.0,0.0,4.0,0.5,0.0,1,3,False,1.0,0.0
j484097,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j777026,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j837419,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j844926,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j329770,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j173997,1,delay_tolerant,30.0,0.0,15.0,0.5,0.0,6,2,False,1.0,0.0
j446400,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j785923,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j361761,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j773682,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j391868,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,False,1.0,0.0
j450869,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j639493,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j53167,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,4,2,True,1.0,0.05
j611602,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,5,2,False,1.0,0.0
j198607,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,6,2,False,1.0,0.0
j140814,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j173433,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j685610,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j603021,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j55067,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j312483,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j641833,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j695901,1,delay_tolerant,2.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j872785,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,4,2,False,1.0,0.0
j714994,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j180200,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j589356,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,True,1.0,0.05
j776165,1,delay_tolerant,10.0,0.0,5.0,0.5,0.0,4,2,False,1.0,0.0
j384421,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j709074,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j770968,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j186563,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j208892,1,delay_tolerant,10.0,0.0,5.0,0.5,0.0,5,2,True,1.0,0.05
j850641,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j364706,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,4,2,True,1.0,0.05
j353984,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j251591,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,False,1.0,0.0
j794971,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j739219,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j185651,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j82384,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j30663,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j316354,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j638329,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j357895,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j767603,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,False,1.0,0.0
j669046,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j500533,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j850641,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j4337,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j723714,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j180131,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j788165,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j386569,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j770968,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,True,1.0,0.05
j191159,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j900153,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j185651,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j2691,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j191159,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j706661,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j291117,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j312483,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j191159,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j343913,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j316354,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j386569,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j785923,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j672274,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j888861,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j191159,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j739219,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j696267,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j177920,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j500533,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j870488,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,5,2,True,1.0,0.05
j794971,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j829906,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,5,2,False,1.0,0.0
j199036,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j449452,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j829906,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j329770,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j785923,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j672274,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j706661,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j31282,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j84293,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j30663,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j638329,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j202455,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,5,2,False,1.0,0.0
j219997,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j137546,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j900153,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j43412,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j894114,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j695901,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,False,1.0,0.0
j84293,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j40235,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j152957,1,delay_tolerant,30.0,0.0,15.0,0.5,0.0,6,2,False,1.0,0.0
j552738,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j788165,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j611880,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j189295,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,False,1.0,0.0
j155823,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j386569,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j326390,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,5,2,False,1.0,0.0
j251311,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,5,2,False,1.0,0.0
j177920,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j53167,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j155823,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,True,1.0,0.05
j777026,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j431486,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j82384,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j723714,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j384421,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,5,2,False,1.0,0.0
j258468,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j112611,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j112611,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j552738,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j366875,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j2691,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j186563,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j912869,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j896157,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,5,2,False,1.0,0.0
j850641,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j753799,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,5,2,False,1.0,0.0
j552738,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,True,1.0,0.05
j844926,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j695901,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j579715,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j99318,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j611880,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j357895,1,delay_tolerant,10.0,0.0,5.0,0.5,0.0,5,2,False,1.0,0.0
j672274,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j552738,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j251591,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j137546,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j386569,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j723714,1,delay_tolerant,2.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j672274,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j171883,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j470153,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j82384,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j838643,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,5,2,False,1.0,0.0
j672274,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j669046,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j137546,1,delay_tolerant,2.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j896157,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,4,2,False,1.0,0.0
j20311,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j468114,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,5,2,False,1.0,0.0
j53167,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j431486,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j386569,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j250941,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j500533,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j803123,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j40235,1,delay_sensitive,1.0,0.0,4.0,0.5,0.0,1,3,False,1.0,0.0
j155823,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j250941,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j177920,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j391868,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j312483,1,delay_tolerant,7.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j776165,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j431486,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j189295,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,5,2,False,1.0,0.0
j386569,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,4,2,True,1.0,0.05
j481885,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,True,1.0,0.05
j319521,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,5,2,True,1.0,0.05
j191159,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j186563,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j796645,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j386569,1,delay_tolerant,8.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j785923,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j72808,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j785923,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,False,1.0,0.0
j391868,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,True,1.0,0.05
j702541,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j181080,1,delay_tolerant,3.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j53167,1,delay_tolerant,5.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j189295,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j332192,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j672274,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,True,1.0,0.05
j896157,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j20311,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j189295,1,delay_tolerant,11.0,0.0,5.5,0.5,0.0,5,2,False,1.0,0.0
j611602,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j706661,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j837419,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j155823,1,delay_tolerant,10.0,0.0,5.0,0.5,0.0,5,2,False,1.0,0.0
j684629,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,True,1.0,0.05
j847148,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,5,2,True,1.0,0.05
j191159,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j43412,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j431486,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j450869,1,delay_tolerant,12.0,0.0,6.0,0.5,0.0,5,2,True,1.0,0.05
j137546,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,True,1.0,0.05
j838643,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j353984,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j251591,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j20311,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,2,2,False,1.0,0.0
j844926,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,False,1.0,0.0
j844926,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
j250941,1,delay_tolerant,13.0,0.0,6.5,0.5,0.0,5,2,False,1.0,0.0
j386569,1,delay_tolerant,6.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j137546,1,delay_tolerant,1.0,0.0,4.0,0.5,0.0,4,2,True,1.0,0.05
j470153,1,delay_tolerant,14.0,0.0,7.0,0.5,0.0,5,2,False,1.0,0.0
j222426,1,delay_tolerant,10.0,0.0,5.0,0.5,0.0,4,2,True,1.0,0.05
j672274,1,delay_sensitive,1.0,0.0,4.0,0.5,0.0,1,3,False,1.0,0.0
j608671,1,delay_tolerant,4.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j431486,1,delay_tolerant,9.0,0.0,4.5,0.5,0.0,5,2,False,1.0,0.0
j55067,1,delay_tolerant,15.0,0.0,7.5,0.5,0.0,5,2,False,1.0,0.0
